patronBusqueda,multitienda,descripcion,precioPesos,precioUf
impresora 3d,Falabella,Smaffox sm-01 lápiz impresora 3d con estuche...,41990,1.163690742603192
impresora 3d,Falabella,Lapiz Impresora 3D Amarillo con 3 Filamentos,15990,0.44313919919564276
impresora 3d,Falabella,Lapiz Impresora 3D Morado con 3 Filamentos,15990,0.44313919919564276
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono X 6K,876990,24.30448069434564
impresora 3d,Falabella,Impresora 3d Modelo Photon Mono X Anycubic,690000,19.122329421200345
impresora 3d,Falabella,Falcon 10W CV-30 CNC Creality - Grabadora...,519990,14.41075373294198
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono X  Resina...,699990,19.399187494994244
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono X  Resina Gris,699990,19.399187494994244
impresora 3d,Falabella,Anycubic Photon M3 Premium - Impresora 3D -...,749990,20.78486354000876
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono 4K  Resina...,432990,11.99967741461672
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono 4K  Resina...,432990,11.99967741461672
impresora 3d,Falabella,Impresora 3D Anet Storm G1 Max cama de...,289900,8.034149708994173
impresora 3d,Falabella,Impresora 3D Artillery Sidewinder X2,579990,16.0735649869594
impresora 3d,Falabella,Smaffox sm-01 lápiz impresora 3d modelado...,41990,1.163690742603192
impresora 3d,Falabella,Termoformadora BForm Deluxe 230 Volt,1595000,44.203065835963116
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono X + Wash...,876990,24.30448069434564
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono X + Wash...,876990,24.30448069434564
impresora 3d,Falabella,Impresora 3D Anycubic Photon M3 Plus 6K,1054990,29.23748741459732
impresora 3d,Falabella,Resina Impresora 3D UV Anycubic 1 lt. Transparente,49990,1.3853989098055148
impresora 3d,Falabella,Impresora 3D Anycubic Photon M3 Max + Wash &...,1942990,53.847093974055156
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono X 6K  Resina...,921990,25.551589134858702
impresora 3d,Falabella,Impresora 3D Anycubic Photon M3 Max  Resina...,1809990,50.16119569431654
impresora 3d,Falabella,Impresora 3D Anycubic Photon M3 Max  Resina...,1809990,50.16119569431654
impresora 3d,Falabella,Filamento Impresora 3D 1 Kilo Pla Puro 335M...,18990,0.5262797618965138
impresora 3d,Falabella,Impresora 3D Anycubic Photon M3 Plus 6K +...,1220990,33.83793188404552
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono X 6K +...,1043990,28.932638684694126
impresora 3d,Falabella,Impresora 3D Anycubic Photon M3 Plus 6K ...,1087990,30.1520336043069
impresora 3d,Falabella,Impresora 3D Anycubic Photon M3 Plus 6K ...,1087990,30.1520336043069
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono X 6K +...,1093990,30.318314729708643
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono X 6K +...,1093990,30.318314729708643
impresora 3d,Falabella,Impresora 3D Photon M3 Plus 6K + Wash Cure 2.0 +...,1276990,35.389889054461776
impresora 3d,Falabella,Resina Creality 500g fotosensible Transparente...,16900,0.46835850321490696
impresora 3d,Falabella,Resina Para Impresora 3D Creality 500g Dental...,39900,1.105769483921585
impresora 3d,Falabella,Resina Creality 500g fotosensible Negro Para...,16900,0.46835850321490696
impresora 3d,Falabella,Filamento 3d Pla SEDA Sunlu De 175mm Y 1kg...,15990,0.44313919919564276
impresora 3d,Falabella,Filamento 3d Pla SEDA Sunlu De 175mm Y 1kg...,16990,0.4708527200959331
impresora 3d,Falabella,Máquina de Lavado y Curado Plus,269000,7.454937122178105
impresora 3d,Falabella,Filamento 3d Pla  Seda Sunlu De 175mm Y 1kg...,16990,0.4708527200959331
impresora 3d,Falabella,Wash And Cure Machine Plus Anycubic - Máquina...,219990,6.096697462854875
impresora 3d,Falabella,Phrozen Ultra-Sonic Cleaner,199000,5.51499065915778
impresora 3d,Falabella,Filamento 3d Pla SEDA Sunlu De 175mm Y 1kg...,16990,0.4708527200959331
impresora 3d,Falabella,Filamento 3d PETG Tronxy De 175mm Y 1kg BLANCO,14990,0.4154256782953524
impresora 3d,Falabella,Filamento 3d Pla SEDA Sunlu De 175mm Y 1kg...,16990,0.4708527200959331
impresora 3d,Falabella,Filamento 3D PLA Tronxy de 1.75mm y 1kg Amarillo,20990,0.5817068036970945
impresora 3d,Falabella,Filamento 3D PLA Tronxy De 1.75mm  1Kg Blanco,21990,0.6094203245973849
impresora 3d,Falabella,Filamento 3d Pla Tronxy De 1.75mm Y 1kg Rojo,20990,0.5817068036970945
impresora 3d,Falabella,Filamento 3D PETG Tronxy De 1.75mm 1Kg AZUL...,25990,0.7202744081985463
impresora 3d,Falabella,Filamento 3D PLA Sunlu De 1.75mm  1Kg AZUL...,22990,0.6371338454976753
impresora 3d,Falabella,Filamento 3d Pla Tronxy De 1.75mm Transparente,20990,0.5817068036970945
impresora 3d,Falabella,Filamento 3D PLA de 1.75mm y 1kg Verde Fluor,20990,0.5817068036970945
impresora 3d,Falabella,Filamento 3d Pla Tronxy De 1.75mm Y 1kg Rojo,20990,0.5817068036970945
impresora 3d,Falabella,Filamento 3d Pla Tronxy De 1.75mm Y 1kg Gris,20990,0.5817068036970945
impresora 3d,Falabella,Filamento 3D PLA Tronxy De 1.75mm  1Kg Blanco,21990,0.6094203245973849
impresora 3d,Falabella,Filamento 3d Pla SEDA Sunlu De 175mm Y 1kg...,16990,0.4708527200959331
impresora 3d,Falabella,Impresora multifuncional EcoTank L3210 3 en 1...,359990,9.976590388895524
impresora 3d,Falabella,Filamento 3d PETG Tronxy De 175mm Y 1kg ROJO,14990,0.4154256782953524
impresora 3d,Falabella,Filamento 3d PETG Tronxy De 175mm Y 1kg AZUL,14990,0.4154256782953524
impresora 3d,Falabella,Resina Para Impresora 3D Creality 500g...,16900,0.46835850321490696
impresora 3d,Falabella,Resina Creality 500g fotosensible Color Gris...,16900,0.46835850321490696
impresora 3d,Falabella,Resina Creality 500g fotosensible Color Blanco...,16900,0.46835850321490696
impresora 3d,Falabella,Resina Transparente para Impresoras 3D 1000g...,24990,0.6925608872982559
impresora 3d,Falabella,Resina Piel Clara para Impresoras 3D 500g...,15790,0.4375964950155847
impresora 3d,Falabella,Resina Para Impresora 3D Creality 500g...,16900,0.46835850321490696
impresora 3d,Falabella,Resina Lavable al Agua Piel Clara para Impresoras 3D...,18990,0.5262797618965138
impresora 3d,Falabella,Resina Lavable al Agua Gris para Impresoras 3D...,36990,1.0251231381017403
impresora 3d,Falabella,Resina Bajo Olor Creality Impresoras 3d 500g Gris,16990,0.4708527200959331
impresora 3d,Falabella,Resina Para Impresoras Creality Plus Impresoras...,15790,0.4375964950155847
impresora 3d,Falabella,Resina Lavable Al Agua Creality Impresoras 3d...,18990,0.5262797618965138
impresora 3d,Falabella,Wash And Cure Machine 2.0 Anycubic - Máquina...,124990,3.463912977327291
impresora 3d,Falabella,Filamento PLA Anet para impresora 3D Café,13900,0.3852179405140359
impresora 3d,Falabella,Filamento PLA Anet para impresora 3D Turquesa,13900,0.3852179405140359
impresora 3d,Falabella,Filamento PLA Anet para impresora 3D Verde,13900,0.3852179405140359
impresora 3d,Falabella,Lápiz Bolígrafo Impresora 3D más filamentos Insumos,23990,0.6648473663979656
impresora 3d,Falabella,Lápiz Bolígrafo Impresora 3D más filamentos Insumos,21990,0.6094203245973849
impresora 3d,Falabella,Resina estandar Naranjo para impresora 3D LCD...,16690,0.462538663825846
impresora 3d,Falabella,Resina estandar amarilla para impresora 3D LCD...,16690,0.462538663825846
impresora 3d,Falabella,Resina estandar Celeste para impresora 3D LCD...,16690,0.462538663825846
impresora 3d,Falabella,Resina estandar Gris para impresora 3D LCD eSun,16690,0.462538663825846
impresora 3d,Falabella,Resina estandar Beige para impresora 3D LCD eSun,16690,0.462538663825846
impresora 3d,Falabella,Resina Esun Para Impresoras 3d 500g...,13990,0.38771215739506204
impresora 3d,Falabella,Resina estandar Transparente para...,16690,0.462538663825846
impresora 3d,Falabella,Resina estandar Blanca para impresora 3D LCD...,16690,0.462538663825846
impresora 3d,Falabella,Filamento PLA Anet para impresora 3D Piel Skin,13900,0.3852179405140359
impresora 3d,Falabella,Resina estandar roja para impresora 3D LCD eSun,16690,0.462538663825846
impresora 3d,Falabella,Filamento PLA Anet para impresora 3D Amarillo...,13900,0.3852179405140359
impresora 3d,Falabella,Resina Transparente para Impresoras 3D 1000g...,29990,0.8311284917997077
impresora 3d,Falabella,Resina Esun Para Impresoras 3d 500g Beige...,13990,0.38771215739506204
impresora 3d,Falabella,Filamento Anet Gris ABS 1Kg 175mm para...,16900,0.46835850321490696
impresora 3d,Falabella,Resina estandar Verde cesped para impresora 3D...,16690,0.462538663825846
impresora 3d,Falabella,Filamento Anet Blanco ABS 1KG 175mm para...,14900,0.4129314614143263
impresora 3d,Falabella,Resina Esun Para Impresoras 3d 500g Azul...,13990,0.38771215739506204
impresora 3d,Falabella,Filamento Anet ABS Color Azul 1KG 175mm para...,14900,0.4129314614143263
impresora 3d,Falabella,Resina Lavable al Agua Gris para Impresoras 3D...,34990,0.9696960963011595
impresora 3d,Falabella,Filamentos Pla Para Lápiz Impresora 3d 100mts,7990,0.22143103199331993
impresora 3d,Falabella,Filamento Impresora 3d Pla Rollo 1kg 175mmVIOLETA,17990,0.4985662409962235
impresora 3d,Falabella,Filamento PLA Impresora 3D Rojo 175MM 1KG...,13900,0.3852179405140359
impresora 3d,Falabella,Filamento Impresora 3d Pla Rollo 1kg 175mm NEGRO,17990,0.4985662409962235
impresora 3d,Falabella,Filamento PLA Impresora 3D Amarillo 175MM 1KG...,13900,0.3852179405140359
impresora 3d,Falabella,Filamento PLA Impresora 3D Negro ANET 175MM...,13900,0.3852179405140359
impresora 3d,Falabella,Filamento PLA Impresora 3D Rosado ANET 175MM...,13900,0.3852179405140359
impresora 3d,Falabella,Filamento PLA Impresora 3D Naranjo 175MM 1KG...,13900,0.3852179405140359
impresora 3d,Falabella,Filamento Impresora 3d Pla Rollo 1kg 175mm ROJO,17990,0.4985662409962235
impresora 3d,Falabella,Filamento PLA Azul Impresora 3D 175MM...,13900,0.3852179405140359
impresora 3d,Falabella,Filamento Impresora 3d Pla Rollo 1kg 175mm...,17990,0.4985662409962235
impresora 3d,Falabella,Filamentos Para Lápiz Impresora 3d 100mts...,22990,0.6371338454976753
impresora 3d,Falabella,Filamento PLA Impresora 3D Morado Purpura ANET...,13900,0.3852179405140359
impresora 3d,Falabella,Filamento PLA Impresora 3D Gris Plata 175MM...,13900,0.3852179405140359
impresora 3d,Falabella,Lápiz de Dibujo Impresora 3d Niños Celeste...,28490,0.7895582104492722
impresora 3d,Falabella,Filamento Anet PLA Impresora 3D Arcoiris ...,19990,0.5539932827968042
impresora 3d,Falabella,Filamento 3d Pla Sunlu De 175mm Y 1kg Azul...,16990,0.4708527200959331
impresora 3d,Falabella,Filamento 3d Pla Sunlu De 175mm Y 1kg Verde...,15990,0.44313919919564276
impresora 3d,Falabella,Filamento 3d Pla Sunlu De 175mm Y 1kg Verde,12490,0.34614187604462654
impresora 3d,Falabella,Equipo de lavado y curado wash and cure 2.0,188990,5.237578314945874
impresora 3d,Falabella,Filamento 3d Pla Tronxy De 175mm Y 1kg NARANJA,12990,0.3599986364947717
impresora 3d,Falabella,Filamento 3d Pla Tronxy De 175mm Y 1kg PLATA,12990,0.3599986364947717
impresora 3d,Falabella,Filamento 3d Pla Tronxy De 175mm Y 1kg VERDE,12990,0.3599986364947717
impresora 3d,Falabella,Filamento 3d Pla Sunlu De 175mm Y 1kg NARANJA,12490,0.34614187604462654
impresora 3d,Falabella,Filamento 3d Pla Tronxy De 175mm Y 1kg VERDE...,12990,0.3599986364947717
impresora 3d,Falabella,Impresora Laser Brother HL-L5100DN...,277990,7.704081675071715
impresora 3d,Falabella,Filamento 3d Pla Tronxy De 175mm Y 1kg VIOLETA,12990,0.3599986364947717
impresora 3d,Falabella,Funda Impresora Filamento Anycubic,66990,1.8565287651104507
impresora 3d,Falabella,Filamento 3d Pla Tronxy De 175mm Y 1kg NEGRO,12990,0.3599986364947717
impresora 3d,Falabella,Filamento 3d Pla Tronxy De 175mm Y 1kg AMARILLO...,12990,0.3599986364947717
impresora 3d,Falabella,Filamento 3d Pla Tronxy De 175mm Y 1kg azul,12990,0.3599986364947717
impresora 3d,Falabella,Impresora Multifuncional HP OfficeJet Pro Wi-Fi...,179990,4.988156626843261
impresora 3d,Falabella,Batea Photon Mono X,109990,3.048210163822936
impresora 3d,Falabella,Filamento 3d Pla Sunlu De 175mm Y 1kg AZUL,12490,0.34614187604462654
impresora 3d,Falabella,Filamento 3d Pla Tronxy De 175mm Y 1kg ROJO,12990,0.3599986364947717
impresora 3d,Falabella,Filamento 3d Pla Tronxy De 175mm Y 1kg ROSA,11990,0.3322851155944813
impresora 3d,Falabella,Filamento 3d Pla Sunlu De 175mm Y 1kg Rojo,12490,0.34614187604462654
impresora 3d,Falabella,Lápiz Dibujo Impresora 3D con Insumo Celeste...,32990,0.9142690545005787
impresora 3d,Falabella,Lápiz Dibujo Impresora 3D con Insumo Amarillo...,32990,0.9142690545005787
impresora 3d,Falabella,Lápiz Dibujo Impresora 3D con Insumo Purpura...,32990,0.9142690545005787
impresora 3d,Falabella,Lápiz Dibujo Impresora 3D con Insumo Rosado...,32990,0.9142690545005787
impresora 3d,Falabella,Lápiz  Impresora 3D + Filamentos Amarillo,31990,0.8865555336002884
impresora 3d,Falabella,Lapiz  Impresora 3D + Filamentos Celeste,31990,0.8865555336002884
impresora 3d,Falabella,Lapiz Impresora 3D  Filamentos Rosado,31990,0.8865555336002884
impresora 3d,Falabella,MINGDA MAGICIAN X IMPRESORA 3D,423990,11.750255726514107
impresora 3d,Falabella,Lapiz Impresora 3D  Filamentos Morado,31990,0.8865555336002884
impresora 3d,Falabella,Lápiz Impresora 3d Con Accesorios,26990,0.7479879290988366
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono X2,449990,12.470807269921655
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono 2,366990,10.170585035197558
impresora 3d,Falabella,Lapiz Impresora 3d Más Insumos,16990,0.4708527200959331
impresora 3d,Falabella,Lapiz Impresora 3d Más Insumos,16990,0.4708527200959331
impresora 3d,Falabella,Lapiz Impresora 3d Más Insumos,16990,0.4708527200959331
impresora 3d,Falabella,Lapiz Impresora 3d Más Insumos,16990,0.4708527200959331
impresora 3d,Falabella,Lapiz Impresora 3d Más Insumos,16990,0.4708527200959331
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono X2  Resina,479990,13.302212896930367
impresora 3d,Falabella,Lapiz Impresora 3d Más Insumos MC00085,21990,0.6094203245973849
impresora 3d,Falabella,Bolígrafo Lapiz Impresora 3d Con Pantalla  Insumos,7990,0.22143103199331993
impresora 3d,Falabella,Bolígrafo Lapiz Impresora 3d Con Pantalla  Insumos,10790,0.2990288905141329
impresora 3d,Falabella,LAPIZ IMPRESORA 3D - ROSA,30990,0.858842012699998
impresora 3d,Falabella,Lápiz Impresora 3D Amarillo,19290,0.5345938181666009
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono 2 + Resina...,399990,11.085131224907139
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono 2 + Wash &...,539990,14.965024150947787
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono X2 + Wash...,619990,17.182105822971018
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono 2 + Wash &...,574990,15.93499738245795
impresora 3d,Falabella,Impresora 3D Anycubic Photon Mono X2 + Wash...,654990,18.152079054481177
impresora 3d,Falabella,Filamentos Para Lápiz Impresora 3d 100mts,14090,0.3904835094850911
impresora 3d,Falabella,Filamentos Para Lápiz De Impresora 3d 100mts...,23990,0.6648473663979656
impresora 3d,Falabella,Lapiz Bolígrafo Impresora 3d + 20 Filamentos,29990,0.8311284917997077
impresora 3d,Falabella,Lapiz Impresora 3D Amarillo  Click Ahorro,26990,0.7479879290988366
impresora 3d,Falabella,Filamentos Pla Para Lápiz Impresora 3d 200mts,15490,0.4292824387454976
impresora 3d,Falabella,Filamentos Pla Para Lápiz Impresora 3d 100mts,16490,0.45699595964578793
impresora 3d,Falabella,Filamentos Pla Para Lápiz Impresora 3d 200mts,9990,0.27685807379390065
impresora 3d,Falabella,Filamentos Pla Para Lápiz Impresora 3d 200mts,9990,0.27685807379390065
impresora 3d,Falabella,Impresora 3D XYZ Da Vinci F10 Professional,779990,21.616269167017474
impresora 3d,Falabella,Pack Bolígrafo Lapiz Impresora 3d...,22990,0.6371338454976753
impresora 3d,Falabella,Impresora 3D XYZ Da Vinci Junior 1.0,479990,13.302212896930367
impresora 3d,Falabella,Filamentos Para Lapiz Impresora 3D 200 Mts...,19990,0.5539932827968042
impresora 3d,Falabella,Filamentos Para Lapiz Impresora 3D 100 Mts ...,14990,0.4154256782953524
impresora 3d,Falabella,Impresora 3D XYZ Da Vinci Junior 1.0 Wifi,479990,13.302212896930367
impresora 3d,Falabella,Lapiz Impresora 3d + Filamentos Insumos ...,24390,0.6759327747580818
impresora 3d,Falabella,Lapiz Impresora 3D Smaffox Sm-01 Lcd  54M,41990,1.163690742603192
impresora 3d,Falabella,Lapiz Impresora 3D Smaffox Sm-01 Lcd  54M,41990,1.163690742603192
impresora 3d,Falabella,Lapiz Impresora 3D  Smaffox Sma-2 Lcd  54M,41990,1.163690742603192
impresora 3d,Falabella,Filamento Impresora 3d Pla Rollo 1kg 175mm...,28990,0.8034149708994174
impresora 3d,Falabella,Filamento Impresora 3d Pla Rollo 1kg 1 75mm,19990,0.5539932827968042
impresora 3d,Falabella,Pack Bolígrafo Lapiz Impresora 3d...,40490,1.1221204612527564
impresora 3d,Falabella,Lapiz Impresora 3D Smaffox Sm-01 Lcd  54M,41990,1.163690742603192
impresora 3d,Falabella,Filamento Impresora 3d Pla Rollo 1kg 1 75mm,19990,0.5539932827968042
impresora 3d,Falabella,Filamento Impresora 3d Pla Rollo 1kg 1 75mm,19990,0.5539932827968042
impresora 3d,Falabella,Lapiz Impresora 3D Smaffox Sma-2 Lcd  54M,41990,1.163690742603192
impresora 3d,Falabella,Lapiz Impresora 3D  Smaffox Sma-2 Lcd  54M,41990,1.163690742603192
impresora 3d,Falabella,Bolígrafo Lápiz Dibujo Impresora 3d Insumo...,6990,0.19371751109302957
impresora 3d,Falabella,Filamentos Para Lápiz Impresora 3d 200 Mts...,25690,0.7119603519284592
impresora 3d,Falabella,Lapiz Impresora 3D Lcd Modelado Plastico...,24990,0.6925608872982559
impresora 3d,Falabella,Lapiz Impresora 3D Lcd Modelado Plastico...,24990,0.6925608872982559
impresora 3d,Falabella,Lapiz Impresora 3D Lcd Modelado Plastico...,24990,0.6925608872982559
impresora 3d,Falabella,Filamento Pla Mármol Sunlu 1.75mm 1kg,22388,0.6204503059157004
impresora 3d,Falabella,Filamento Pla+ Silk Arcoiris Sunlu 1.75mm 1kg,26868,0.7446068795490012
notebook hp,Ripley,"HP 14-DQ2508LA / INTEL CORE I3 / 8GB RAM / 256GB SSD / 14"" FHD",299990,8.313779134878104
notebook hp,Ripley,NOTEBOOK HP 14-DK1510LA AMD3020E 4GB 256SSD,250990,6.9558166107638755
notebook hp,Ripley,"HP PAVILION 14-DV2003LA / INTEL CORE I7 / 12GB RAM / 512GB SSD / 14"" FHD",639990,17.736376240976824
notebook hp,Ripley,"HP VICTUS 16-D0515LA / INTEL CORE I7 / 16GB RAM / 512GB SSD / 16.1"" FHD / NVIDIA GEFORCE RTX 3060",999990,27.71324376508135
notebook hp,Ripley,"HP 15-DY5000LA / INTEL CORE I5 / 8GB RAM / 512GB SSD / 15.6"" FHD",529990,14.687888941944884
notebook hp,Ripley,NOTEBOOK HP 14-DQ2507LA CORE I3 4GB RAM 256GB,359990,9.976590388895524
notebook hp,Ripley,NOTEBOOK HP PAVILION 15-EH1503LA RYZEN7 8GB RAM 512GB SSD,689990,19.12205228599134
notebook hp,Ripley,"HP PAVILION 15-EG0503LA / INTEL CORE I5 / 8GB RAM / 512GB SSD / 15.6"" FHD",649990,18.013511449979728
notebook hp,Ripley,NOTEBOOK HP VICTUS 15-FB0116LA RYZEN5 8GB RAM 512GB 4GB,728990,20.202879601102666
notebook hp,Ripley,NOTEBOOK HP 14-DQ0502LA INTEL CELERON 8 GB 256 GB SSD,219990,6.096697462854875
notebook hp,Ripley,"HP PAVILION PLUS 14-EH0103LA / INTEL CORE I7 / 16GB RAM / 512GB SSD / 14"" 2.8K OLED / NVIDIA GEFORCE RTX2050",1029990,28.54464939209006
notebook hp,Ripley,"HP VICTUS 16-D0500LA / INTEL CORE I5 / 8GB RAM / 256GB SSD / 16.1"" FHD / NVIDIA GEFORCE RTX 3050",779990,21.616269167017474
notebook hp,Ripley,NOTEBOOK HP SPECTRE X360 14-EF0101LA  CORE I7 16GB RAM 1TB,1602990,44.424496867956435
notebook hp,Ripley,"HP 15-EF2516LA / AMD RYZEN 3 / 8GB RAM / 512GB SSD / 15.6"" FHD",519990,14.41075373294198
notebook hp,Ripley,NOTEBOOK HP 14-DV2004LA INTEL COREI7 16GB RAM 1TB SSD,960990,26.632416449970027
notebook hp,Ripley,NOTEBOOK HP 14-DQ0501LA INTEL CELERON 4 GB 256 GB SSD,169990,4.7110214178403576
notebook hp,Ripley,"HP PAVILION 15-EH1510LA / AMD RYZEN 7 / 16GB RAM / 512GB SSD / 15.6"" FHD + MOCHILA HP RENEW",829990,23.00194521203199
notebook hp,Ripley,"HP VICTUS 16-D0511LA / INTEL CORE I5 / 8GB RAM / 512GB SSD / 16.1"" FHD / NVIDIA GEFORCE GTX 1650",689990,19.12205228599134
notebook hp,Ripley,NOTEBOOK HP 14-EM0001LA AMD RYZEN 3 8GB RAM 256GB,359990,9.976590388895524
notebook hp,Ripley,AIO 24-K0001LA I5-10400T 8GB 1TB+256GB,899990,24.941891675052315
notebook hp,Ripley,"HP PAVILION PLUS 14-EH0104LA / INTEL CORE I5 / 8GB RAM / 512GB SSD / 14"" 2.2K",779990,21.616269167017474
notebook hp,Ripley,NOTEBOOK HP 14-DQ0500LA INTEL CELERON 4 GB 128 GB SSD,159990,4.433886208837453
notebook hp,Ripley,"HP VICTUS 15-FB0115LA / AMD RYZEN 5 / 8GB RAM / 512GB SSD / 15.6"" FHD / NVIDIA GEFORCE GTX 1650",829990,23.00194521203199
notebook hp,Ripley,"NOTEBOOK HP 240 G8 DE 14“ (CELERON N4020, 8GB RAM, 500GB SSD, WIN10)",259990,7.205238298866489
notebook hp,Ripley,NOTEBOOK HP OMEN 16-C0500LA RYZEN9 32GB RAM 1TB 8GB,1299990,36.02730003516846
notebook hp,Ripley,"NOTEBOOK HP 240 G8 DE 14“ (I5-1135G7, 8GB RAM, 512GB SSD, WIN11)",499990,13.856483314936174
notebook hp,Ripley,HP PAVILION X360 CONVERTIBLE 14-DY0501LA / INTEL CORE I3 / 8GB RAM / 256GB SSD / INTEL UHD GRAPHICS / 14'',499990,13.856483314936174
notebook hp,Ripley,"NOTEBOOK HP 240 DE 14“ (I3-1115G4, 8GB RAM, 512GB SSD, WIN11)",372990,10.3368661605993
notebook hp,Ripley,"HP PAVILION X360 14-DY2003LA / INTEL CORE I5 / 8GB RAM / 512GB SSD / 14"" FHD TOUCH + LAPIZ ZENVO",709990,19.676322703997148
notebook hp,Ripley,"HP OMEN 16-B1001LA / INTEL CORE I7 / 16GB RAM / 512GB SSD / 16.1"" FHD / NVIDIA GEFORCE RTX 3060",1299990,36.02730003516846
notebook hp,Ripley,"HP PAVILION PLUS 14-EH0101LA / INTEL CORE I7 / 16GB RAM / 512GB SSD / 14"" 2.8K OLED / NVIDIA GEFORCE RTX2050",1099990,30.484595855110385
notebook hp,Ripley,"HP VICTUS 16-D0511LA / INTEL CORE I5 / 8GB RAM / 512GB SSD / 16.1"" FHD / NVIDIA GEFORCE GTX 1650 + BUNDLE HYPERX",719990,19.95345791300005
notebook hp,Ripley,NOTEBOOK HP PAVILION PLUS 14-EH0100LA INTEL COREI5 8GB RAM 512GB SSD,799990,22.17053958502328
notebook hp,Ripley,NOTEBOOK HP 14 / INTEL I3-1115G4 / 4GB / 256GB SSD / 14” FHD,359990,9.976590388895524
notebook hp,Ripley,"HP 14-DQ0506LA / INTEL PENTIUM / 8GB RAM / 256GB SSD / 14"" HD",379990,10.530860806901332
notebook hp,Ripley,NOTEBOOK HP VICTUS 15-FB0110LA RYZEN7 8GB RAM 512GB SSD 4GB,999990,27.71324376508135
notebook hp,Ripley,"HP PAVILION X360 14-DY0011LA / INTEL CORE I5 / 8GB RAM / 512GB SSD / 14"" FHD TOUCH + LAPIZ ZENVO",629990,17.45924103197392
notebook hp,Ripley,"HP 14-DQ2025LA / INTEL CORE I3 / 4GB RAM + 16GB OPTANE / 256GB SSD / 14"" HD",399990,11.085131224907139
notebook hp,Ripley,NOTEBOOK HP PAVILION 15-EH1505LA RYZEN5 8GB RAM 512GB SSD,599990,16.62783540496521
notebook hp,Ripley,"HP PAVILION GAMING 15-EC1026LA / AMD RYZEN 5 / 8GB RAM / 256GB SSD / 15.6"" FHD / NVIDIA GEFORCE GTX 1650",729990,20.230593122002954
notebook hp,Ripley,NTBK INTEL I3-1005G1/ 4GB RAM/ 1TB HDD/ 14' HD/ W10H/ 240 G8,279990,7.759508716872296
notebook hp,Ripley,NOTEBOOK HP VICTUS 16-D0511LA I5-11400H 8GB 512GB G1650 4GB WIN 11 + BUNDLE HYPERX,1079990,29.930325437104578
notebook hp,Ripley,NOTEBOOK HP 245 G7 AMD RYZEN 5-3500 8GB 256 GB SSD W10 PRO,439900,12.191177844037727
notebook hp,Ripley,NOTEBOOK HP 240 G8 I5-1035G1 1TB HDD 4GB 14IN W10 HOME,562590,15.59134972329435
notebook hp,Ripley,HP NOTEBOOK 250G8 CI5 8GB 256SSD 15.6' SIN SISTEMA OPERATIVO,405865,11.247948160196344
notebook hp,Ripley,NOTEBOOK HP PROBOOK 440 G9 INTEL CORE I7 8GB RAM 512GB SSD,1097990,30.429168813309804
notebook hp,Ripley,NOTEBOOK HP PROBOOK 440 G9 INTEL CORE I5 8GB RAM 512GB SSD,959990,26.604702929069738
notebook hp,Ripley,NOTEBOOK HP PROBOOK 440 G9 I7-1255U 8GB 512GB SSD W11 PRO,999900,27.710749548200326
notebook hp,Ripley,NOTEBOOK HP ELITEBOOK 845 G8 R5 5600U 8GB 512SSD WIND 10 PRO + REGALO AUDÍFONO GAMER,1399990,38.79865212519749
notebook hp,Ripley,NOTEBOOK HP ELITEBOOK X360 1030 G8 TACTIL I7-1165G7 16GB 512GB SSD W10 PRO,2072900,57.44735747421188
notebook hp,Ripley,NOTEBOOK HP 245 G8 RYZEN5 8GB SSD 256GB 14IN W10P ,565990,15.685575694355338
notebook hp,Ripley,NOTEBOOK HP PROBOOK 440 G9 I5-1235U 8GB 512GB SSD W11 PRO,863900,23.941710705760837
notebook hp,Ripley,NOTEBOOK HP PROBOOK 450 G9 I5-1235U 8GB 512GB SSD W11 PRO,855900,23.720002538558514
notebook hp,Ripley,NOTEBOOK HP ELITEBOOK 840 G8 I7-1165G7 8GB 512GB SSD WIN11 PRO,1298900,35.99709229738714
notebook hp,Ripley,HP 240 G8 14' I3-1115G4 8GB RAM 256GB SSD WIN10 PRO,883990,24.49847534064767
notebook hp,Ripley,NOTEBOOK HP ZBOOK POWER G8 15.6 CI7-11800H 16GB 1 TB SSD WIN10 PRO,1750990,48.526097961199405
notebook hp,Ripley,NOTEBOOK HP ZBOOK FIREFLY G9 INTEL CORE I7 16GB RAM 512GB SSD,1366990,37.88410593548791
